DATE,BITCOIN,RIPPLE,ETHEREUM,BITCOIN-CASH,EOS,TETHER,LITECOIN,STELLAR,TRON,BITCOIN-SV,CARDANO,BINANCE-COIN,IOTA,MONERO,DASH,NEM,NEO,ETHEREUM-CLASSIC,MAKER,USD-COIN,ZCASH,WAVES,TEZOS,DOGECOIN,VECHAIN,TRUEUSD,ONTOLOGY,BITCOIN-GOLD,QTUM,ZILLIQA,OMISEGO,0X,CHAINLINK,BASIC-ATTENTION-TOKEN,DECRED,AUGUR,PAXOS-STANDARD-TOKEN,LISK,HOLO,NANO,BITCOIN-DIAMOND,BYTECOIN-BCN,REVAIN,STEEM,ICON,DIGIBYTE,BITSHARES,VERGE,SIACOIN,AETERNITY,STRATIS,GEMINI-DOLLAR,PUNDI-X,BYTOM,IOSTOKEN,KOMODO,DAI,STATUS,POPULOUS,GOLEM,ODEM,FACTOM,ELECTRONEUM,LOOPRING,PAYPIE,CRYPTONEX,REPO,MAIDSAFECOIN,ARDOR,HUOBI-TOKEN,INSIGHT-CHAIN,HYPERCASH,AURORA,MIXIN,WALTONCHAIN,ARK,PIVX,PROJECT-PAI,DECENTRALAND,REDDCOIN,THETA,LINKEY,DIGIXDAO,AION,POWER-LEDGER,KUCOIN-SHARES,TENX,BUGGYRA-COIN-ZERO,DENTACOIN,RAVENCOIN,MONACOIN,CRYPTO-COM,POLYMATH-NETWORK,STASIS-EURS,WANCHAIN,BANCOR,WAX,GXCHAIN,ELASTOS,ZCOIN
"Jun 18, 2019",9081.76,0.428761,265.05,413.94,6.8,0.999952,135.16,0.124565,0.033114,222.5,0.089148,34.34,0.430587,96.24,158.39,0.085942,13.67,8.43,714.42,0.998628,112.11,2.39,1.23,0.003125,0.007379,0.999136,1.43,26.8,3.56,0.02279,2.05,0.337591,1.82,0.350003,28.87,18.08,0.999548,2.04,0.001739,1.52,1.29,0.001,0.112391,0.412647,0.358351,0.013079,0.062294,0.009028,0.00313,0.509245,0.970397,0.994638,0.00084,0.188314,0.012073,1.53,0.982455,0.027835,1.08,0.094871,0.313491,5.9,0.005512,0.065645,0.212142,1.45,0.372574,0.158127,0.110943,3.46,0.278846,2.85,0.028168,211.25,1.83,0.551647,0.750031,0.049551,0.056548,0.002144,0.131296,0.323614,28.58,0.161298,0.119441,1.59,0.246309,0.021216,0.000043,0.062233,2.25,6.24,0.096484,1.12,0.415411,0.73877,0.095108,2.45,3.7,12.51
"Jun 17, 2019",9320.35,0.44808,274.35,432.52,7.13,1,134.44,0.131035,0.03392,225.35,0.093557,33.92,0.439543,98.35,159.14,0.090547,14.22,8.81,748.55,1,102.44,2.45,1.33,0.00319,0.007362,1,1.55,27.9,3.66,0.025105,2.13,0.346832,1.97,0.344499,29.2,18.73,1,2.08,0.001774,1.56,1.4,0.00101,0.117232,0.415485,0.36326,0.012659,0.064502,0.009247,0.003196,0.536259,0.99173,1.01,0.000878,0.203825,0.01302,1.61,1.01,0.028666,0.959793,0.098933,0.280951,5.81,0.006317,0.06893,0.301902,1.51,0.372574,0.161913,0.106267,3.53,0.201186,2.89,0.029032,214.22,1.82,0.571545,0.741405,0.052449,0.05689,0.002148,0.13185,0.323614,28.77,0.163303,0.119856,1.62,0.245213,0.023559,0.000045,0.062451,2.28,6.23,0.09957,1.13,0.416613,0.735251,0.097794,2.32,3.96,11.91
"Jun 16, 2019",8994.49,0.427516,269.22,428.32,6.99,1,137.12,0.129816,0.03301,212.17,0.092321,32.4,0.446915,95.86,156.69,0.08747,14.05,8.69,737.28,1,93.86,2.43,1.29,0.003186,0.007275,0.999622,1.45,27.28,3.67,0.025011,2.18,0.349332,1.67,0.335986,27.99,18.73,1.01,2.1,0.001773,1.57,1.24,0.000992,0.114784,0.420428,0.369162,0.012791,0.06286,0.009219,0.003165,0.532919,1.06,0.997785,0.000882,0.19223,0.011731,1.61,0.997406,0.029059,0.980977,0.100063,0.289436,5.75,0.006092,0.065949,0.244134,1.44,0.352535,0.172783,0.103607,3.44,0.247103,2.64,0.029327,216.82,1.88,0.573276,0.7704,0.052403,0.058213,0.001974,0.129388,0.321702,29.65,0.175005,0.123269,1.67,0.251596,0.018754,0.000048,0.062767,2.08,6.3,0.099424,1.12,0.433774,0.74025,0.098944,2.26,3.75,11.46
"Jun 15, 2019",8838.38,0.410419,269.02,422.83,6.9,1.01,138.13,0.126742,0.03289,209.91,0.091683,32.83,0.436594,94.69,155.01,0.085546,13.99,8.6,737.46,0.999234,92.54,2.42,1.25,0.003157,0.007371,1,1.44,26.92,3.53,0.023708,2.18,0.358821,1.72,0.329506,27.83,18.76,1.02,2,0.001797,1.58,1.22,0.000973,0.114743,0.403262,0.37437,0.012809,0.064045,0.009215,0.003278,0.530078,0.910513,1,0.000885,0.170327,0.01168,1.59,1,0.02916,1.01,0.099983,0.268878,5.76,0.005871,0.065687,0.241979,1.51,0.360249,0.183588,0.10502,3.45,0.244669,2.58,0.033086,213.64,1.95,0.579775,0.731474,0.057382,0.059758,0.001923,0.131191,0.342018,31.18,0.17668,0.120182,1.66,0.253353,0.021554,0.000046,0.062477,1.98,6.23,0.098786,1.13,0.45142,0.742627,0.097403,2.45,4.04,11.5
"Jun 14, 2019",8693.83,0.405921,264.09,421.29,6.59,1.01,133.05,0.12532,0.032538,215.72,0.090619,33.08,0.433028,90.51,154.14,0.085476,13.54,8.54,733.16,1,91.02,2.39,1.23,0.003124,0.007334,1,1.43,27.1,3.41,0.023333,2.1,0.336495,1.68,0.319445,26.81,18.31,1.01,2.03,0.001814,1.57,1.22,0.000956,0.116018,0.40546,0.374172,0.012345,0.062134,0.008834,0.00325,0.527819,0.916795,1,0.000876,0.169004,0.011568,1.59,1.01,0.029392,1.03,,0.267105,5.9,0.005305,0.064127,0.343003,1.57,0.354685,0.185232,0.104527,3.46,0.235274,2.73,0.027198,198.26,1.91,0.617873,0.718308,0.05079,0.059191,0.001736,0.130705,0.34096,31.92,0.177072,0.11813,1.5,0.256576,0.019122,0.00005,0.060242,1.94,6.34,0.09841,1.12,0.436912,0.730738,0.100195,2.21,3.7,11.2
"Jun 13, 2019",8230.92,0.400887,256.17,411.94,6.46,1,131.35,0.124728,0.032621,213.06,0.089739,35.14,0.439973,89.26,153.67,0.085365,13.03,8.55,728.38,0.998953,87.88,2.48,1.28,0.003074,0.007569,0.999534,1.43,26.69,3.34,0.022866,2.13,0.32548,1.85,0.325424,28.12,18.44,1,2.08,0.001879,1.76,1.24,0.000912,0.113886,0.414671,0.386162,0.012362,0.063112,0.009127,0.003252,0.513518,0.935894,1,0.000873,0.167045,0.011562,1.67,0.994398,0.029294,1.09,,0.261685,5.85,0.005084,0.066919,0.283579,1.5,0.34802,0.192591,0.104009,3.45,0.24442,2.29,0.026934,192.88,2.06,0.585385,0.752832,0.050577,0.054337,0.001786,0.134254,0.329895,32.77,0.185122,0.124295,1.32,0.27383,0.019156,0.000049,0.063828,2.06,6.58,0.099679,1.12,0.47723,0.725792,0.101787,2.24,3.52,12
"Jun 12, 2019",8145.86,0.40176,260.9,396.38,6.44,1,135.65,0.126446,0.033623,189.5,0.096525,34.69,0.436867,90.13,156.18,0.086084,12.93,8.56,738.81,0.999854,90.34,2.44,1.27,0.003067,0.007617,0.999616,1.42,26.21,3.22,0.023481,2.06,0.332078,1.14,0.333815,28.17,18.65,1,2.1,0.001892,1.6,1.24,0.000946,0.121483,0.427926,0.396003,0.012619,0.061822,0.009261,0.003247,0.506598,0.944738,1,0.000866,0.140272,0.011489,1.64,1,0.0303,1.15,,0.251992,5.88,0.004777,0.065724,0.33353,1.49,0.345555,0.195274,0.106754,3.4,0.251019,2.29,0.044045,186.61,2.14,0.612865,0.744391,0.04993,0.054993,0.001791,0.138745,0.329984,33.19,0.19034,0.12454,1.27,0.265105,0.019696,0.000047,0.065281,2.01,6.62,0.104466,1.13,0.467746,0.749018,0.110712,2.31,3.62,12.46
"Jun 11, 2019",7927.71,0.394261,245.78,387.91,6.34,1.01,136.03,0.122827,0.031293,186.25,0.087965,32.26,0.426213,86.72,147.86,0.083644,12.32,8.26,707.86,1,79.82,2.38,1.28,0.003058,0.007473,1,1.42,25.53,3.15,0.023218,2,0.325606,1.14,0.325235,28.12,18.74,0.995029,2.09,0.001815,1.57,1.2,0.000911,0.115158,0.435659,0.379226,0.012512,0.060606,0.009022,0.003152,0.509856,0.951126,1,0.00084,0.139894,0.011425,1.59,1,0.029879,1.15,,0.233579,5.71,0.004613,0.066561,0.297993,1.5,0.264309,0.184494,0.103544,3.36,0.246257,2.17,0.031256,188.04,2.2,0.632225,0.767467,0.051007,0.05962,0.001681,0.142682,0.337188,32.07,0.193656,0.123299,1.12,0.265564,0.017995,0.000044,0.065158,2.1,6.67,0.104692,1.13,0.444064,0.704088,0.103117,2.39,3.53,10
"Jun 10, 2019",8000.33,0.400427,247.52,394.58,6.42,1.01,129.07,0.12394,0.03169,192.39,0.085537,32.06,0.431592,86.92,151.51,0.084719,12.31,8.3,729.18,1,80.29,2.38,1.3,0.003091,0.007726,1,1.41,25.96,3.22,0.023238,2.09,0.329493,1.19,0.333754,27.63,19.01,0.996932,2.05,0.001918,1.58,1.22,0.000936,0.111771,0.416082,0.379955,0.013099,0.062455,0.009184,0.003172,0.52027,0.968825,0.999691,0.000852,0.140988,0.011587,1.65,1.01,0.029992,1.12,,0.230945,5.93,0.004892,0.069559,0.249848,1.51,0.32319,0.190003,0.101522,3.25,0.233193,2.36,0.038888,185.05,2.19,0.617551,0.726175,0.05176,0.05965,0.001709,0.144749,0.347378,32.82,0.194883,0.123644,1.1,0.271642,0.018285,0.000046,0.067118,2.22,6.29,0.100571,1.13,0.465343,0.703949,0.10037,2.28,3.74,9.74
"Jun 09, 2019",7688.08,0.388266,233.09,381.17,6.17,1,115.13,0.119915,0.030086,185.37,0.07947,30.56,0.410984,83.78,142.89,0.081523,11.56,8.15,736.9,1,77.67,2.29,1.23,0.003012,0.007256,1,1.34,24.64,2.94,0.022205,1.99,0.315997,1.07,0.320448,26.8,17.92,0.987204,1.9,0.001808,1.5,1.15,0.000913,0.10763,0.387386,0.355677,0.012979,0.060047,0.008524,0.003067,0.495784,0.928817,0.997557,0.000823,0.131593,0.010976,1.61,0.997987,0.028397,0.997977,,0.232249,5.65,0.004812,0.064247,0.221295,1.45,0.317281,0.188791,0.096428,3.03,0.228996,2.27,0.023164,177.37,2.09,0.607864,0.701395,0.050151,0.057046,0.001686,0.132762,0.319809,30.64,0.183189,0.122273,1.08,0.252022,0.018889,0.000045,0.063472,2.24,5.96,0.092088,1.13,0.431413,0.663048,0.096673,2.37,3.45,7.77
"Jun 08, 2019",7954.13,0.412411,245.74,394.24,6.41,1,118.55,0.126277,0.032544,195.44,0.084213,32.07,0.433393,87.54,146.03,0.085607,12.04,8.46,773.37,0.994124,80.85,2.39,1.26,0.003084,0.007658,1,1.34,26.08,3.02,0.024086,2.04,0.338548,1.15,0.338046,26.55,19.45,0.996293,2.06,0.001948,1.61,1.19,0.000958,0.110947,0.401229,0.380662,0.013941,0.062127,0.009027,0.003256,0.501454,0.92825,0.999442,0.000874,0.134856,0.011471,1.71,1,0.028466,1.12,,0.195548,5.8,0.00472,0.063477,0.220921,1.49,0.336181,0.186787,0.108839,3.08,0.233467,2.6,0.024662,187.13,2.1,0.60985,0.709408,0.046421,0.05824,0.001773,0.141928,0.257798,32.96,0.19926,0.126426,1.15,0.268674,0.01733,0.000046,0.068918,2.45,6.19,0.099075,1.13,0.459574,0.699924,0.104675,1.57,3.27,8.08
"Jun 07, 2019",8043.95,0.42313,250.93,401.43,6.66,1.01,117.37,0.127542,0.033861,203.98,0.085807,31.59,0.446485,88.27,150.1,0.086897,12.26,8.22,761.71,1,83.96,2.38,1.32,0.00311,0.007764,1.01,1.34,26.56,3.15,0.024991,2.04,0.332752,1.18,0.340255,26.92,18.6,1,2.1,0.001945,1.6,1.22,0.000946,0.114061,0.379666,0.381342,0.014632,0.063276,0.009307,0.003247,0.510984,0.916309,0.999168,0.000905,0.137344,0.011442,1.62,1,0.030526,0.984663,,0.195816,6.57,0.004466,0.063581,0.082474,1.52,0.331886,0.191345,0.119306,3.1,0.240155,2.11,0.024812,190.58,2.11,0.610543,0.683599,0.047118,0.057658,0.001869,0.135028,0.306782,33.21,0.201729,0.122006,1.19,0.253828,0.01915,0.000046,0.065324,2.3,6.01,0.097392,1.13,0.481556,0.704538,0.082681,1.49,3.23,8.47
"Jun 06, 2019",7822.02,0.41954,249.47,396.93,6.39,1,111.11,0.124382,0.03283,200.28,0.083472,31.48,0.425552,86.94,144.17,0.083982,11.69,7.98,711.34,1,79.97,2.32,1.33,0.003087,0.007715,1,1.31,25.57,3.01,0.022872,1.99,0.321334,1.12,0.329133,25.69,17.54,0.995908,1.95,0.001908,1.49,1.17,0.000918,0.111716,0.359368,0.365775,0.014274,0.060783,0.009047,0.003098,0.505774,0.879857,1,0.000875,0.13682,0.011123,1.57,1.01,0.026483,0.961155,,0.196842,6.28,0.004159,0.060426,0.08546,1.48,0.334009,0.194929,0.081943,3.1,0.23649,2.14,0.030995,186.99,2.06,0.563135,0.654534,0.046042,0.056612,0.001775,0.131617,0.318484,32.28,0.194714,0.112508,1.1,0.243964,0.018059,0.000048,0.063392,2.31,5.93,0.093018,1.14,0.430203,0.695782,0.073216,1.51,3.18,6.9
"Jun 05, 2019",7824.23,0.402732,247.05,398.38,6.45,1.01,103.85,0.121284,0.034246,217.81,0.083438,31.01,0.431908,84.99,147.67,0.083663,11.55,8.17,688.85,1,80.69,2.31,1.18,0.00307,0.007703,1,1.31,25.51,3.02,0.021572,2.05,0.314746,1.08,0.329293,26.13,17.97,0.995592,1.97,0.001939,1.5,1.21,0.000938,0.118676,0.361186,0.362485,0.014374,0.060068,0.008696,0.00312,0.507827,0.873632,1,0.000882,0.139379,0.011234,1.48,1,0.026431,0.954835,,0.194911,7.05,0.004593,0.059552,0.08546,1.48,0.330789,0.207455,0.081643,3.06,0.242923,1.77,0.03055,193.36,1.98,0.570583,0.670594,0.045157,0.05181,0.001637,0.130767,0.311144,31.91,0.190075,0.111051,1.14,0.230631,0.017503,0.000049,0.064264,2.48,5.93,0.090395,1.13,0.434917,0.679912,0.074203,1.46,3.17,6.69
"Jun 04, 2019",7707.77,0.400667,241.34,382.66,6.31,0.995063,102.09,0.122077,0.034997,229.24,0.082486,29.38,0.42443,83.34,143.76,0.081816,11.48,8.21,658.3,1,77.81,2.31,1.21,0.003042,0.007401,1,1.25,25.28,2.96,0.021802,2.01,0.303871,0.88325,0.330181,25.39,17.07,0.99162,1.94,0.001859,1.48,1.16,0.000869,0.116415,0.355098,0.360308,0.014076,0.058388,0.008522,0.0031,0.492995,0.871471,1,0.000879,0.145872,0.011163,1.56,1,0.025374,0.947692,,0.192692,7.03,0.003773,0.059448,0.08546,1.47,0.324079,0.208432,0.079753,2.94,0.229109,1.83,0.030463,186.76,1.95,0.545038,0.667816,0.043736,0.050978,0.00161,0.125296,0.316585,32.34,0.194969,0.108368,1.1,0.225086,0.017716,0.00005,0.064952,2.9,5.9,0.090079,1.13,0.434173,0.667637,0.072324,1.18,3.16,6.64
"Jun 03, 2019",8208.99,0.425764,252.61,408.66,6.8,0.999562,107.47,0.129983,0.034116,221,0.088708,31.39,0.448318,89.71,156.27,0.087513,12.63,9.41,698.66,0.997897,84.33,2.43,1.39,0.003198,0.007219,1,1.36,27.9,3.18,0.020868,2.13,0.31949,0.910969,0.344383,26.89,18.6,1,2.01,0.002066,1.63,1.31,0.000941,0.115612,0.386955,0.389217,0.015337,0.063539,0.009206,0.003364,0.521219,0.939174,0.993402,0.000962,0.122869,0.011963,1.51,0.990803,0.027398,0.969943,,0.203319,7.72,0.003927,0.06216,0.08546,1.56,0.348317,0.225728,0.085786,3.05,0.242674,1.69,0.029278,203.31,2.11,0.58705,0.695522,0.047433,0.053149,0.001636,0.133438,0.375869,32.97,0.208988,0.117495,1.14,0.237958,0.01881,0.00005,0.073521,2.71,6.18,0.095288,1.12,0.440317,0.709234,0.077006,1.09,3.43,6.97
"Jun 02, 2019",8742.96,0.444785,270.23,443.77,7.77,1,114.7,0.137623,0.038438,191.97,0.096578,33.17,0.490222,94.94,165.23,0.095343,14.13,9.52,732.37,0.999191,88.83,2.65,1.51,0.003398,0.007735,1,1.51,29,3.59,0.021395,2.37,0.341289,1.01,0.357814,29.15,19.72,1,2.14,0.002307,1.76,1.38,0.00105,0.128556,0.412813,0.431652,0.016321,0.06903,0.010172,0.003571,0.55724,1.02,0.99686,0.001014,0.132786,0.012928,1.61,1,0.029307,1.04,,0.205634,8.16,0.004191,0.068181,0.08546,1.65,0.293613,0.2295,0.091863,3.26,0.251067,1.86,0.027609,219.21,2.28,0.620444,0.74324,0.05317,0.05961,0.001747,0.141668,0.382596,35.74,0.233594,0.126647,1.17,0.261485,0.019182,0.000051,0.071905,2.97,6.88,0.102539,1.13,0.513644,0.755637,0.082127,1.17,3.49,7.62
"Jun 01, 2019",8564.02,0.430583,265.39,434.46,7.78,1,112.62,0.133101,0.037408,189.04,0.090533,33.01,0.48325,92.97,163.45,0.09339,13.69,8.57,732.25,0.999937,86.46,2.61,1.47,0.003419,0.007465,1,1.47,28.95,3.5,0.019063,2.25,0.334985,0.965132,0.356221,28.38,19.54,1,2.11,0.002299,1.68,1.36,0.001019,0.129801,0.397339,0.390598,0.015641,0.068393,0.010102,0.003602,0.542586,0.992494,0.992952,0.000984,0.129902,0.012829,1.45,0.989859,0.028353,1.03,,0.231094,8.12,0.004196,0.067474,0.08546,1.59,0.31574,0.225556,0.084892,3.18,0.251292,1.74,0.025025,229.28,2.26,0.599624,0.705551,0.052598,0.058493,0.001713,0.132083,0.353838,35.59,0.237579,0.122426,1.12,0.254609,0.019858,0.000049,0.070396,3.54,6.51,0.100075,1.12,0.405566,0.741499,0.077604,1.16,3.53,7.38
"May 31, 2019",8574.5,0.438574,268.11,445.07,8.51,1,114.54,0.133664,0.033023,195.79,0.089441,32.75,0.509555,93.22,165.18,0.098243,13.57,8.66,734.19,1,90.48,2.64,1.51,0.003441,0.007693,1,1.53,29.69,3.31,0.019785,2.31,0.342623,1.02,0.348868,28.22,19.66,1,2.08,0.002326,1.73,1.52,0.001027,0.127987,0.402739,0.399041,0.015166,0.069354,0.009988,0.003457,0.564065,0.996419,0.999237,0.001005,0.13059,0.01331,1.43,1.01,0.028863,1.03,,0.193851,8.19,0.004137,0.070159,0.08546,1.63,0.344004,0.225169,0.084576,3.26,0.249456,1.82,0.028268,240.87,2.35,0.619352,0.717684,0.054493,0.05975,0.00176,0.137501,0.346034,36.72,0.230941,0.122698,1.17,0.245331,0.019644,0.000049,0.060216,2.14,6.76,0.102255,1.14,0.418605,0.748335,0.076783,1.17,3.77,7.26
"May 30, 2019",8319.47,0.422395,255.86,424.62,7.37,1,108.8,0.130067,0.031353,184.7,0.08451,32.29,0.475957,91.96,163.15,0.090381,12.73,8.13,733.62,0.99949,83.31,2.55,1.49,0.003258,0.007506,1,1.45,27.06,3.13,0.019051,2.16,0.32585,1.02,0.338844,27.78,19.44,1,1.98,0.002176,1.67,1.32,0.00096,0.121863,0.389117,0.390426,0.014594,0.066477,0.009624,0.003421,0.545316,0.952527,0.995051,0.00097,0.124634,0.012989,1.37,0.98501,0.027853,1.01,,0.192491,8,0.004174,0.068775,0.08546,1.58,0.251885,0.227166,0.081768,3.17,0.251196,1.57,0.030192,223.82,2.37,0.593587,0.703504,0.050789,0.05678,0.001657,0.134125,0.406681,36.04,0.191663,0.120091,1.1,0.236415,0.018254,0.000048,0.054202,1.09,6.43,0.10043,1.11,0.399501,0.715221,0.074825,1.11,3.5,7.06
"May 29, 2019",8659.49,0.443713,269.46,454.12,7.98,1,115.08,0.136491,0.033693,201.17,0.090867,33.74,0.513872,93.99,168.24,0.090177,13.52,8.18,766.89,0.99843,84.97,2.69,1.59,0.003127,0.007675,1,1.53,26.49,3.29,0.020611,2.31,0.343191,1.18,0.361843,28.35,20.76,0.998555,2.12,0.002432,1.8,1.29,0.000862,0.131281,0.417191,0.409645,0.01639,0.068751,0.010429,0.003504,0.560897,1.04,0.998614,0.001099,0.131041,0.01353,1.5,0.993546,0.029806,1.08,,0.201035,7.82,0.004443,0.072778,0.08546,1.63,0.350042,0.256105,0.087386,3.34,0.259254,1.29,0.030269,245.2,2.44,0.630645,0.738273,0.052214,0.061393,0.001818,0.148922,0.425548,36.27,0.203029,0.128868,1.14,0.24948,0.019589,0.000052,0.056059,1.12,6.69,0.106138,1.12,0.4214,0.760236,0.079273,1.11,3.59,7.34
"May 28, 2019",8719.96,0.446549,271.77,435,8.05,1,114.93,0.13896,0.034695,121.72,0.092815,33.36,0.481277,96.06,169.2,0.091485,12.64,8.22,755.3,1.01,85.69,2.75,1.58,0.003148,0.007813,1,1.48,24.63,3.22,0.021197,2.31,0.33508,1.28,0.369532,28.27,20.43,0.997084,2.17,0.002372,1.77,1.08,0.000902,0.129151,0.425875,0.399464,0.015952,0.06925,0.010609,0.003574,0.574446,1.03,0.998157,0.001136,0.127038,0.013688,1.41,1,0.030505,1.06,,0.198193,8.24,0.004334,0.074393,0.08546,1.66,0.389454,0.266407,0.089051,3.33,0.245208,1.31,0.035397,273.57,2.28,0.630464,0.736834,0.053193,0.060293,0.001696,0.131667,0.483521,35.99,0.197904,0.129338,1.14,0.255284,0.019442,0.000055,0.05435,1.09,6.74,0.107534,1.12,0.418191,0.766327,0.079935,1.15,3.61,7.47
"May 27, 2019",8805.78,0.434168,272.86,443.8,7.98,1,118.03,0.136869,0.035068,117.05,0.091695,33.68,0.438202,97.97,167.1,0.091411,12.46,8.19,756.49,1,76.63,2.73,1.65,0.003141,0.008063,1,1.5,24.8,3.23,0.0207,2.21,0.336705,1.21,0.377659,29.31,20.24,0.999346,2.05,0.002142,1.8,1.09,0.000902,0.132309,0.424539,0.397531,0.016533,0.071635,0.011186,0.003569,0.591085,1.03,1,0.000897,0.130364,0.013907,1.32,1,0.030452,1.07,,0.201946,8.69,0.004493,0.071414,0.08546,1.67,0.406995,0.268511,0.085952,3.33,0.262562,1.33,0.028867,263.55,2.36,0.645913,0.731704,0.051064,0.063282,0.001847,0.126999,0.549892,36.21,0.203423,0.129585,1.11,0.256745,0.019783,0.000052,0.053558,1.1,7.16,0.10468,1.13,0.410577,0.765145,0.076342,1.17,3.77,7.35
"May 26, 2019",8673.22,0.408413,267.07,432.84,6.91,1.01,111.42,0.133135,0.03143,106.08,0.086014,34.1,0.4105,92,162.6,0.087993,11.98,7.66,743.96,0.997113,75.76,2.72,1.67,0.003092,0.007604,1,1.42,24.51,3.1,0.020082,2.12,0.330301,1.09,0.353908,28.6,20.01,0.996538,2.04,0.002042,1.72,1.07,0.000975,0.131329,0.397235,0.383462,0.015492,0.069726,0.010952,0.003521,0.583613,1.02,1,0.000815,0.127319,0.012923,1.25,1.01,0.028139,1.04,,0.200304,8.39,0.004476,0.070761,0.08546,1.73,0.401805,0.241472,0.082261,3.32,0.275524,1.29,0.029332,237.73,2.22,0.631996,0.718402,0.049482,0.061718,0.001822,0.12649,0.559165,35.01,0.2008,0.126051,1.1,0.24804,0.019549,0.000071,0.057068,1.07,5.88,0.102225,1.12,0.408395,0.75544,0.075727,1.15,3.9,7.3
"May 25, 2019",8052.54,0.38704,251.76,406.74,6.39,1,102.67,0.125821,0.028085,92.84,0.080502,35.05,0.384856,86.99,156.12,0.083476,11.48,7.3,708.19,0.998015,72.41,2.73,1.57,0.002991,0.00737,0.998471,1.35,23.72,2.9,0.019947,2,0.323156,1.13,0.348603,28.16,19.5,0.997817,2,0.001929,1.67,1.03,0.00093,0.114467,0.39275,0.379049,0.015788,0.066543,0.011026,0.003363,0.562551,1.08,1.01,0.000799,0.120587,0.012149,1.2,0.988464,0.026459,1.03,,0.192538,8.12,0.00443,0.067507,0.08546,1.6,0.368456,0.229978,0.082168,3.3,0.280477,1.22,0.043369,201.78,2.26,0.647813,0.733388,0.050984,0.062289,0.001773,0.137792,0.553892,32.71,0.201222,0.127722,1.1,0.249385,0.018458,0.000049,0.051934,1.04,5.21,0.10386,1.12,0.411846,0.723439,0.077538,1.11,3.99,7.13
"May 24, 2019",7987.37,0.384541,249.48,409.05,6.4,1,99.9,0.125944,0.027998,99.07,0.080869,33.84,0.383869,85.58,156.34,0.084633,11.52,7.29,678.01,0.998375,72.33,2.69,1.58,0.002995,0.007369,0.999254,1.34,23.97,2.94,0.019325,1.98,0.315733,1.34,0.351853,27.85,19.37,0.997954,1.92,0.001963,1.67,1.04,0.000949,0.110392,0.388787,0.388712,0.015017,0.064251,0.01084,0.003284,0.544414,0.960053,1.01,0.000819,0.118672,0.012051,1.19,0.992237,0.02652,1.04,,0.198272,8.79,0.004424,0.06981,0.08546,1.59,0.367083,0.229151,0.081216,3.22,0.283741,1.24,0.030261,179.68,2.19,0.656715,0.72523,0.050488,0.060183,0.001757,0.119336,0.56651,33.23,0.204635,0.125864,1.06,0.250625,0.018067,0.000049,0.052172,1.05,5.19,0.09918,1.11,0.411311,0.713427,0.073868,1.13,3.69,7.25
"May 23, 2019",7881.85,0.381204,245.97,405.84,6.05,1,89.18,0.125167,0.027386,101.76,0.08069,31.52,0.388491,84.62,154.48,0.080816,11.46,7.07,659.43,0.999963,71.94,3.1,1.62,0.002961,0.007441,1,1.32,23.84,2.9,0.020334,1.95,0.313633,1.34,0.348684,27.58,19.67,0.999021,1.91,0.002026,1.66,1.04,0.000937,0.104441,0.377966,0.385658,0.014508,0.063159,0.011492,0.00329,0.536157,0.99131,0.99975,0.000821,0.115907,0.011804,1.18,0.997659,0.026167,1.05,,0.16685,8.41,0.004428,0.069641,0.08546,1.55,0.380639,0.21402,0.080799,2.98,0.276264,1.23,0.018213,178.66,2.21,0.615771,0.678977,0.049991,0.061384,0.001784,0.108739,0.561826,33.87,0.203473,0.120848,1.04,0.245656,0.017271,0.000048,0.052465,1.02,5.29,0.098405,1.11,0.455033,0.703673,0.071608,1.1,3.81,7.2
"May 22, 2019",7680.07,0.376637,244.7,392.51,5.97,1,88.21,0.124257,0.027262,104.71,0.077955,31.42,0.385833,83.51,155.05,0.079195,11.23,6.96,659.19,1,70.42,2.37,1.55,0.002939,0.007162,1,1.33,23.81,2.87,0.021349,1.95,0.305712,1.22,0.345308,28.21,19.56,1,1.88,0.001775,1.66,1.06,0.000907,0.104335,0.369582,0.379405,0.014477,0.063264,0.010658,0.003276,0.537711,0.906665,0.997142,0.000748,0.116035,0.011805,1.11,0.986724,0.025914,1.04,,0.16922,8.05,0.004332,0.064056,0.086141,1.52,0.342423,0.188272,0.081194,2.82,0.319378,1.23,0.017994,174.41,2.2,0.626171,0.663057,0.049656,0.055781,0.001787,0.10645,0.564549,34.87,0.204186,0.120288,1.06,0.23973,0.017762,0.000049,0.051676,1.01,5.04,0.097221,1.12,0.40571,0.694443,0.071366,1.1,3.84,7.2
"May 21, 2019",7963.33,0.397603,255.22,417.55,6.29,1.01,91.51,0.134326,0.028881,104.28,0.084617,32.01,0.415679,89,166.64,0.087001,12.16,7.46,681.61,0.998889,74.86,2.48,1.65,0.003086,0.007742,0.998413,1.39,24.35,3.17,0.020935,2.09,0.332134,1.19,0.367879,29.59,20.47,0.998031,2.03,0.0019,1.74,1.05,0.000948,0.104723,0.39135,0.404627,0.01451,0.066465,0.01093,0.003459,0.543374,0.937101,1,0.000814,0.12114,0.012877,1.17,0.996119,0.026885,1.02,,0.164831,8.48,0.004675,0.065772,0.124701,1.58,0.247538,0.178038,0.07956,2.71,0.362205,1.3,0.018719,172.68,2.31,0.626079,0.670052,0.053259,0.058488,0.001907,0.114096,0.584746,36.3,0.214702,0.120716,1.07,0.249955,0.018258,0.000049,0.056691,1.06,5,0.096734,1.12,0.400686,0.732572,0.070303,1.12,3.66,7.39
